pattern,source_r,source_g,source_b,source_hex,pixel_count,flank_weight,markings_weight
pattern_4_heron,137,0,214,#8900D6,17,0.46832293,0.53167707
pattern_4_heron,137,0,216,#8900D8,25,0.46801585,0.53198415
pattern_4_heron,137,0,217,#8900D9,10,0.46786231,0.53213769
pattern_4_heron,137,0,219,#8900DB,3,0.46755522,0.53244478
pattern_4_heron,137,0,222,#8900DE,2,0.46709454,0.53290546
pattern_4_heron,137,0,227,#8900E3,13,0.46632683,0.53367317
pattern_4_heron,137,0,230,#8900E6,2,0.46586615,0.53413385
pattern_4_heron,137,0,236,#8900EC,2,0.4649449,0.5350551
pattern_4_heron,137,0,244,#8900F4,1,0.46371651,0.53628349
pattern_4_heron,137,4,216,#8904D8,3,0.46807724,0.53192276
pattern_4_heron,137,5,206,#8905CE,1,0.4696281,0.5303719
pattern_4_heron,137,6,225,#8906E1,3,0.46672606,0.53327394
pattern_4_heron,137,21,167,#8915A7,3,0.47586215,0.52413785
pattern_4_heron,137,33,216,#8921D8,2,0.46852255,0.53147745
pattern_4_heron,137,41,222,#8929DE,1,0.46772408,0.53227592
pattern_4_heron,137,52,222,#8934DE,2,0.467893,0.532107
pattern_4_heron,137,56,192,#8938C0,1,0.47256088,0.52743912
pattern_4_heron,137,64,192,#8940C0,8,0.47268373,0.52731627
pattern_4_heron,137,71,198,#8947C6,1,0.47186989,0.52813011
pattern_4_heron,137,80,239,#8950EF,1,0.46571261,0.53428739
pattern_4_heron,139,0,170,#8B00AA,14,0.46724808,0.53275192
pattern_4_heron,139,0,175,#8B00AF,1,0.46648037,0.53351963
pattern_4_heron,139,0,186,#8B00BA,3,0.4647913,0.5352087
pattern_4_heron,140,0,164,#8C00A4,2,0.4642539,0.5357461
pattern_4_heron,140,0,165,#8C00A5,27,0.46410036,0.53589964
pattern_4_heron,140,0,168,#8C00A8,2,0.46363974,0.53636026
pattern_4_heron,140,0,172,#8C00AC,6,0.46302551,0.53697449
pattern_4_heron,140,0,173,#8C00AD,7,0.46287197,0.53712803
pattern_4_heron,140,0,181,#8C00B5,3,0.46164358,0.53835642
pattern_4_heron,140,0,197,#8C00C5,1,0.45918679,0.54081321
pattern_4_heron,140,0,198,#8C00C6,1,0.45903325,0.54096675
pattern_4_heron,140,0,206,#8C00CE,2,0.45780486,0.54219514
pattern_4_heron,140,0,214,#8C00D6,27,0.45657647,0.54342353
pattern_4_heron,140,0,222,#8C00DE,3,0.45534807,0.54465193
pattern_4_heron,140,0,231,#8C00E7,6,0.45396614,0.54603386
pattern_4_heron,140,0,236,#8C00EC,2,0.45319843,0.54680157
pattern_4_heron,140,0,239,#8C00EF,1,0.45273775,0.54726225
pattern_4_heron,140,0,255,#8C00FF,4,0.45028096,0.54971904
pattern_4_heron,140,8,165,#8C08A5,1,0.46422321,0.53577679
pattern_4_heron,140,8,231,#8C08E7,3,0.45408899,0.54591101
pattern_4_heron,140,20,173,#8C14AD,1,0.46317905,0.53682095
pattern_4_heron,140,36,255,#8C24FF,1,0.4508338,0.5491662
pattern_4_heron,140,44,247,#8C2CF7,2,0.45218498,0.54781502
pattern_4_heron,140,52,255,#8C34FF,1,0.45107943,0.54892057
pattern_4_heron,140,62,195,#8C3EC3,2,0.46044588,0.53955412
pattern_4_heron,140,69,195,#8C45C3,3,0.46055341,0.53944659
pattern_4_heron,140,70,208,#8C46D0,1,0.45857263,0.54142737
pattern_4_heron,140,81,255,#8C51FF,1,0.45152473,0.54847527
pattern_4_heron,142,0,167,#8E00A7,2,0.4559623,0.5440377
pattern_4_heron,142,0,178,#8E00B2,4,0.45427328,0.54572672
pattern_4_heron,142,0,186,#8E00BA,1,0.45304489,0.54695511
pattern_4_heron,142,0,208,#8E00D0,18,0.4496668,0.5503332
pattern_4_heron,142,0,211,#8E00D3,1,0.44920617,0.55079383
pattern_4_heron,142,0,214,#8E00D6,2,0.44874549,0.55125451
pattern_4_heron,142,0,216,#8E00D8,8,0.44843841,0.55156159
pattern_4_heron,142,0,219,#8E00DB,23,0.44797778,0.55202222
pattern_4_heron,142,0,222,#8E00DE,17,0.4475171,0.5524829
pattern_4_heron,142,0,225,#8E00E1,3,0.44705647,0.55294353
pattern_4_heron,142,0,227,#8E00E3,1,0.44674939,0.55325061
pattern_4_heron,142,0,228,#8E00E4,1,0.44659585,0.55340415
pattern_4_heron,142,0,230,#8E00E6,2,0.4462887,0.5537113
pattern_4_heron,142,0,233,#8E00E9,6,0.44582808,0.55417192
pattern_4_heron,142,0,239,#8E00EF,7,0.44490677,0.55509323
pattern_4_heron,142,4,228,#8E04E4,5,0.44665724,0.55334276
pattern_4_heron,142,5,214,#8E05D6,3,0.44882226,0.55117774
pattern_4_heron,142,5,219,#8E05DB,1,0.44805455,0.55194545
pattern_4_heron,142,6,211,#8E06D3,5,0.44929826,0.55070174
pattern_4_heron,142,9,233,#8E09E9,1,0.4459663,0.5540337
pattern_4_heron,142,13,219,#8E0DDB,2,0.4481774,0.5518226
pattern_4_heron,142,25,208,#8E19D0,2,0.45005065,0.54994935
pattern_4_heron,142,37,225,#8E25E1,1,0.44762462,0.55237538
pattern_4_heron,142,50,233,#8E32E9,1,0.44659585,0.55340415
pattern_4_heron,142,55,225,#8E37E1,1,0.44790101,0.55209899
pattern_4_heron,142,58,197,#8E3AC5,1,0.45224643,0.54775357
pattern_4_heron,142,73,203,#8E49CB,2,0.45155543,0.54844457
pattern_4_heron,143,0,167,#8F00A7,2,0.45204681,0.54795319
pattern_4_heron,143,0,200,#8F00C8,1,0.4469797,0.5530203
pattern_4_heron,143,27,170,#8F1BAA,1,0.45200074,0.54799926
pattern_4_heron,143,59,186,#8F3BBA,2,0.45003533,0.54996467
pattern_4_heron,143,59,195,#8F3BC3,3,0.4486534,0.5513466
pattern_4_heron,144,0,243,#9000F3,11,0.43646163,0.56353837
pattern_4_heron,144,68,247,#9044F7,2,0.43689156,0.56310844
pattern_4_heron,145,0,164,#9100A4,3,0.44467646,0.55532354
pattern_4_heron,145,0,170,#9100AA,8,0.44375521,0.55624479
pattern_4_heron,145,0,172,#9100AC,5,0.44344807,0.55655193
pattern_4_heron,145,0,175,#9100AF,3,0.44298744,0.55701256
pattern_4_heron,145,0,183,#9100B7,5,0.44175905,0.55824095
pattern_4_heron,145,0,189,#9100BD,1,0.44083774,0.55916226
pattern_4_heron,145,0,192,#9100C0,2,0.44037712,0.55962288
pattern_4_heron,145,0,200,#9100C8,2,0.43914872,0.56085128
pattern_4_heron,145,0,208,#9100D0,2,0.43792033,0.56207967
pattern_4_heron,145,0,214,#9100D6,4,0.43699902,0.56300098
pattern_4_heron,145,0,216,#9100D8,2,0.43669194,0.56330806
pattern_4_heron,145,0,219,#9100DB,2,0.43623132,0.56376868
pattern_4_heron,145,0,222,#9100DE,3,0.43577063,0.56422937
pattern_4_heron,145,0,233,#9100E9,1,0.43408161,0.56591839
pattern_4_heron,145,0,255,#9100FF,1,0.43070358,0.56929642
pattern_4_heron,145,6,181,#9106B5,5,0.44215828,0.55784172
pattern_4_heron,145,34,236,#9122EC,2,0.43414307,0.56585693
pattern_4_heron,145,40,181,#9128B5,2,0.44268036,0.55731964
pattern_4_heron,145,55,192,#9137C0,2,0.44122165,0.55877835
pattern_4_heron,145,73,208,#9149D0,2,0.43904126,0.56095874
pattern_4_heron,145,75,206,#914BCE,1,0.43937904,0.56062096
pattern_4_heron,148,0,165,#9400A5,58,0.43277645,0.56722355
pattern_4_heron,148,0,173,#9400AD,22,0.43154806,0.56845194
pattern_4_heron,148,0,181,#9400B5,13,0.43031967,0.56968033
pattern_4_heron,148,0,186,#9400BA,6,0.42955196,0.57044804
pattern_4_heron,148,0,189,#9400BD,26,0.42909127,0.57090873
pattern_4_heron,148,0,195,#9400C3,1,0.42817003,0.57182997
pattern_4_heron,148,0,198,#9400C6,2,0.42770934,0.57229066
pattern_4_heron,148,0,203,#9400CB,10,0.42694163,0.57305837
pattern_4_heron,148,0,206,#9400CE,1,0.42648095,0.57351905
pattern_4_heron,148,0,214,#9400D6,19,0.42525262,0.57474738
pattern_4_heron,148,0,216,#9400D8,3,0.42494547,0.57505453
pattern_4_heron,148,0,219,#9400DB,10,0.42448485,0.57551515
pattern_4_heron,148,0,222,#9400DE,46,0.42402422,0.57597578
pattern_4_heron,148,0,225,#9400E1,22,0.42356354,0.57643646
pattern_4_heron,148,0,227,#9400E3,3,0.42325646,0.57674354
pattern_4_heron,148,0,228,#9400E4,6,0.42310292,0.57689708
pattern_4_heron,148,0,231,#9400E7,4,0.42264229,0.57735771
pattern_4_heron,148,0,233,#9400E9,13,0.42233515,0.57766485
pattern_4_heron,148,0,236,#9400EC,9,0.42187452,0.57812548
pattern_4_heron,148,0,239,#9400EF,58,0.4214139,0.5785861
pattern_4_heron,148,0,247,#9400F7,4,0.42018551,0.57981449
pattern_4_heron,148,0,249,#9400F9,2,0.41987836,0.58012164
pattern_4_heron,148,0,255,#9400FF,4,0.41895711,0.58104289
pattern_4_heron,148,1,214,#9401D6,1,0.42526793,0.57473207
pattern_4_heron,148,2,227,#9402E3,1,0.42328715,0.57671285
pattern_4_heron,148,4,165,#9404A5,4,0.4328379,0.5671621
pattern_4_heron,148,8,241,#9408F1,3,0.4212296,0.5787704
pattern_4_heron,148,10,222,#940ADE,3,0.42417777,0.57582223
pattern_4_heron,148,12,222,#940CDE,1,0.42420846,0.57579154
pattern_4_heron,148,14,233,#940EE9,1,0.42255014,0.57744986
pattern_4_heron,148,16,165,#9410A5,4,0.43302214,0.56697786
pattern_4_heron,148,16,189,#9410BD,4,0.42933697,0.57066303
pattern_4_heron,148,16,230,#9410E6,1,0.42304146,0.57695854
pattern_4_heron,148,20,222,#9414DE,2,0.42433131,0.57566869
pattern_4_heron,148,24,214,#9418D6,2,0.42562109,0.57437891
pattern_4_heron,148,28,184,#941CB8,1,0.43028897,0.56971103
pattern_4_heron,148,50,206,#9432CE,5,0.42724872,0.57275128
pattern_4_heron,148,55,183,#9437B7,3,0.43085712,0.56914288
pattern_4_heron,148,65,219,#9441DB,1,0.42548293,0.57451707
pattern_4_heron,148,73,203,#9449CB,1,0.4280625,0.5719375
pattern_4_heron,148,74,214,#944AD6,4,0.42638886,0.57361114
pattern_4_heron,148,77,211,#944DD3,3,0.42689556,0.57310444
pattern_4_heron,148,85,239,#9455EF,1,0.42271906,0.57728094
pattern_4_heron,150,0,167,#9600A7,10,0.42463839,0.57536161
pattern_4_heron,150,0,170,#9600AA,6,0.42417777,0.57582223
pattern_4_heron,150,0,181,#9600B5,4,0.42248869,0.57751131
pattern_4_heron,150,0,183,#9600B7,2,0.42218161,0.57781839
pattern_4_heron,150,0,184,#9600B8,4,0.42202806,0.57797194
pattern_4_heron,150,0,216,#9600D8,1,0.4171145,0.5828855
pattern_4_heron,150,0,222,#9600DE,5,0.41619325,0.58380675
pattern_4_heron,150,0,225,#9600E1,1,0.41573256,0.58426744
pattern_4_heron,150,0,230,#9600E6,10,0.41496485,0.58503515
pattern_4_heron,150,0,233,#9600E9,1,0.41450417,0.58549583
pattern_4_heron,150,0,252,#9600FC,12,0.41158676,0.58841324
pattern_4_heron,150,5,233,#9605E9,1,0.41458094,0.58541906
pattern_4_heron,150,13,219,#960DDB,2,0.41685349,0.58314651
pattern_4_heron,150,20,225,#9614E1,3,0.41603971,0.58396029
pattern_4_heron,150,24,208,#9618D0,1,0.41871142,0.58128858
pattern_4_heron,150,54,183,#9636B7,1,0.42301077,0.57698923
pattern_4_heron,151,0,164,#9700A4,2,0.42118353,0.57881647
pattern_4_heron,151,0,176,#9700B0,3,0.41934097,0.58065903
pattern_4_heron,151,0,178,#9700B2,12,0.41903389,0.58096611
pattern_4_heron,151,0,244,#9700F4,1,0.40889966,0.59110034
pattern_4_heron,152,50,189,#9832BD,1,0.41419709,0.58580291
pattern_4_heron,153,0,165,#9900A5,9,0.41319901,0.58680099
pattern_4_heron,153,0,178,#9900B2,6,0.41120291,0.58879709
pattern_4_heron,153,0,216,#9900D8,2,0.40536803,0.59463197
pattern_4_heron,153,0,217,#9900D9,2,0.40521449,0.59478551
pattern_4_heron,153,0,227,#9900E3,2,0.40367901,0.59632099
pattern_4_heron,153,0,233,#9900E9,2,0.4027577,0.5972423
pattern_4_heron,153,6,219,#9906DB,2,0.40499955,0.59500045
pattern_4_heron,153,71,211,#9947D3,1,0.40722597,0.59277403
pattern_4_heron,153,77,208,#994DD0,4,0.40777874,0.59222126
pattern_4_heron,154,0,165,#9A00A5,4,0.40928352,0.59071648
pattern_4_heron,154,0,181,#9A00B5,2,0.40682679,0.59317321
pattern_4_heron,154,0,208,#9A00D0,2,0.40268093,0.59731907
pattern_4_heron,154,0,214,#9A00D6,12,0.40175968,0.59824032
pattern_4_heron,154,0,228,#9A00E4,2,0.39960998,0.60039002
pattern_4_heron,154,0,231,#9A00E7,12,0.39914936,0.60085064
pattern_4_heron,154,0,236,#9A00EC,4,0.39838159,0.60161841
pattern_4_heron,154,0,239,#9A00EF,23,0.39792097,0.60207903
pattern_4_heron,154,0,244,#9A00F4,10,0.3971532,0.6028468
pattern_4_heron,154,0,247,#9A00F7,2,0.39669257,0.60330743
pattern_4_heron,154,0,255,#9A00FF,2,0.39546418,0.60453582
pattern_4_heron,154,5,233,#9A05E9,2,0.39891905,0.60108095
pattern_4_heron,154,6,239,#9A06EF,1,0.39801306,0.60198694
pattern_4_heron,154,10,236,#9A0AEC,1,0.39853513,0.60146487
pattern_4_heron,154,42,236,#9A2AEC,2,0.39902651,0.60097349
pattern_4_heron,154,54,252,#9A36FC,2,0.39675397,0.60324603
pattern_4_heron,156,0,165,#9C00A5,559,0.40145254,0.59854746
pattern_4_heron,156,0,170,#9C00AA,5,0.40068483,0.59931517
pattern_4_heron,156,0,172,#9C00AC,15,0.40037775,0.59962225
pattern_4_heron,156,0,173,#9C00AD,40,0.40022421,0.59977579
pattern_4_heron,156,0,175,#9C00AF,5,0.39991707,0.60008293
pattern_4_heron,156,0,178,#9C00B2,6,0.39945644,0.60054356
pattern_4_heron,156,0,181,#9C00B5,14,0.39899582,0.60100418
pattern_4_heron,156,0,189,#9C00BD,6,0.39776742,0.60223258
pattern_4_heron,156,0,194,#9C00C2,1,0.39699966,0.60300034
pattern_4_heron,156,0,197,#9C00C5,5,0.39653903,0.60346097
pattern_4_heron,156,0,198,#9C00C6,21,0.39638549,0.60361451
pattern_4_heron,156,0,205,#9C00CD,12,0.39531064,0.60468936
pattern_4_heron,156,0,206,#9C00CE,24,0.3951571,0.6048429
pattern_4_heron,156,0,214,#9C00D6,29,0.39392871,0.60607129
pattern_4_heron,156,0,217,#9C00D9,12,0.39346802,0.60653198
pattern_4_heron,156,0,222,#9C00DE,6,0.39270031,0.60729969
pattern_4_heron,156,0,227,#9C00E3,3,0.39193255,0.60806745
pattern_4_heron,156,0,228,#9C00E4,2,0.39177901,0.60822099
pattern_4_heron,156,0,231,#9C00E7,3,0.39131838,0.60868162
pattern_4_heron,156,0,247,#9C00F7,11,0.3888616,0.6111384
pattern_4_heron,156,0,255,#9C00FF,3,0.3876332,0.6123668
pattern_4_heron,156,4,165,#9C04A5,5,0.40151399,0.59848601
pattern_4_heron,156,4,181,#9C04B5,5,0.39905721,0.60094279
pattern_4_heron,156,6,170,#9C06AA,5,0.40077698,0.59922302
pattern_4_heron,156,8,165,#9C08A5,12,0.40157539,0.59842461
pattern_4_heron,156,8,214,#9C08D6,2,0.39405155,0.60594845
pattern_4_heron,156,12,173,#9C0CAD,12,0.40040845,0.59959155
pattern_4_heron,156,16,173,#9C10AD,9,0.40046984,0.59953016
pattern_4_heron,156,20,173,#9C14AD,4,0.40053129,0.59946871
pattern_4_heron,156,32,255,#9C20FF,3,0.38812459,0.61187541
pattern_4_heron,156,43,230,#9C2BE6,3,0.39213216,0.60786784
pattern_4_heron,156,52,206,#9C34CE,4,0.3959555,0.6040445
pattern_4_heron,156,52,214,#9C34D6,1,0.39472717,0.60527283
pattern_4_heron,156,58,225,#9C3AE1,1,0.39313024,0.60686976
pattern_4_heron,156,79,211,#9C4FD3,1,0.39560235,0.60439765
pattern_4_heron,159,0,164,#9F00A4,17,0.38985968,0.61014032
pattern_4_heron,159,0,167,#9F00A7,1,0.38939899,0.61060101
pattern_4_heron,159,0,170,#9F00AA,2,0.38893837,0.61106163
pattern_4_heron,159,0,178,#9F00B2,1,0.38770998,0.61229002
pattern_4_heron,159,0,181,#9F00B5,1,0.38724935,0.61275065
pattern_4_heron,159,0,189,#9F00BD,3,0.38602096,0.61397904
pattern_4_heron,159,0,200,#9F00C8,2,0.38433188,0.61566812
pattern_4_heron,159,0,203,#9F00CB,7,0.38387126,0.61612874
pattern_4_heron,159,0,209,#9F00D1,1,0.38294995,0.61705005
pattern_4_heron,159,0,219,#9F00DB,4,0.38141447,0.61858553
pattern_4_heron,159,0,225,#9F00E1,2,0.38049322,0.61950678
pattern_4_heron,159,0,228,#9F00E4,6,0.38003254,0.61996746
pattern_4_heron,159,0,233,#9F00E9,3,0.37926483,0.62073517
pattern_4_heron,159,0,236,#9F00EC,7,0.37880415,0.62119585
pattern_4_heron,159,0,238,#9F00EE,3,0.37849706,0.62150294
pattern_4_heron,159,0,239,#9F00EF,5,0.37834352,0.62165648
pattern_4_heron,159,0,241,#9F00F1,17,0.37803644,0.62196356
pattern_4_heron,159,0,244,#9F00F4,34,0.37757576,0.62242424
pattern_4_heron,159,0,249,#9F00F9,6,0.37680805,0.62319195
pattern_4_heron,159,0,255,#9F00FF,1,0.37588674,0.62411326
pattern_4_heron,159,1,244,#9F01F4,1,0.37759113,0.62240887
pattern_4_heron,159,2,249,#9F02F9,1,0.37683874,0.62316126
pattern_4_heron,159,6,244,#9F06F4,1,0.3776679,0.6223321
pattern_4_heron,159,9,247,#9F09F7,2,0.37725335,0.62274665
pattern_4_heron,159,18,214,#9F12D6,1,0.38245863,0.61754137
pattern_4_heron,159,18,241,#9F12F1,2,0.37831283,0.62168717
pattern_4_heron,159,23,205,#9F17CD,2,0.38391733,0.61608267
pattern_4_heron,159,24,241,#9F18F1,1,0.37840492,0.62159508
pattern_4_heron,159,24,255,#9F18FF,2,0.37625527,0.62374473
pattern_4_heron,159,27,252,#9F1BFC,12,0.37676197,0.62323803
pattern_4_heron,159,41,239,#9F29EF,1,0.37897307,0.62102693
pattern_4_heron,159,46,219,#9F2EDB,2,0.38212079,0.61787921
pattern_4_heron,159,66,219,#9F42DB,1,0.38242793,0.61757207
pattern_4_heron,159,75,228,#9F4BE4,1,0.38118416,0.61881584
pattern_4_heron,159,79,222,#9F4FDE,1,0.38216686,0.61783314
pattern_4_heron,161,0,164,#A100A4,17,0.3820287,0.6179713
pattern_4_heron,161,0,172,#A100AC,1,0.38080031,0.61919969
pattern_4_heron,161,0,184,#A100B8,8,0.37895769,0.62104231
pattern_4_heron,161,0,203,#A100CB,1,0.37604028,0.62395972
pattern_4_heron,161,0,239,#A100EF,2,0.37051255,0.62948745
pattern_4_heron,161,71,211,#A147D3,1,0.37590212,0.62409788
pattern_4_heron,162,0,170,#A200AA,1,0.3771919,0.6228081
pattern_4_heron,162,0,186,#A200BA,1,0.37473512,0.62526488
pattern_4_heron,162,0,194,#A200C2,9,0.37350672,0.62649328
pattern_4_heron,162,0,203,#A200CB,8,0.37212479,0.62787521
pattern_4_heron,162,0,206,#A200CE,3,0.37166417,0.62833583
pattern_4_heron,162,0,211,#A200D3,2,0.3708964,0.6291036
pattern_4_heron,162,0,230,#A200E6,1,0.36797899,0.63202101
pattern_4_heron,162,0,244,#A200F4,1,0.36582929,0.63417071
pattern_4_heron,162,0,247,#A200F7,6,0.36536866,0.63463134
pattern_4_heron,162,75,208,#A24BD0,1,0.3725087,0.6274913
pattern_4_heron,162,78,214,#A24ED6,3,0.37163347,0.62836653
pattern_4_heron,162,78,241,#A24EF1,3,0.36748767,0.63251233
pattern_4_heron,162,79,220,#A24FDC,1,0.37072754,0.62927246
pattern_4_heron,164,0,164,#A400A4,1167,0.37028223,0.62971777
pattern_4_heron,164,0,167,#A400A7,37,0.36982155,0.63017845
pattern_4_heron,164,0,170,#A400AA,13,0.36936092,0.63063908
pattern_4_heron,164,0,173,#A400AD,8,0.3689003,0.6310997
pattern_4_heron,164,0,177,#A400B1,9,0.36828607,0.63171393
pattern_4_heron,164,0,178,#A400B2,3,0.36813253,0.63186747
pattern_4_heron,164,0,189,#A400BD,7,0.36644351,0.63355649
pattern_4_heron,164,0,211,#A400D3,7,0.36306542,0.63693458
pattern_4_heron,164,0,230,#A400E6,6,0.36014801,0.63985199
pattern_4_heron,164,0,241,#A400F1,5,0.358459,0.641541
pattern_4_heron,164,0,244,#A400F4,1,0.35799837,0.64200163
pattern_4_heron,164,0,247,#A400F7,13,0.35753769,0.64246231
pattern_4_heron,164,0,249,#A400F9,37,0.3572306,0.6427694
pattern_4_heron,164,0,255,#A400FF,9,0.35630929,0.64369071
pattern_4_heron,164,6,206,#A406CE,5,0.36392534,0.63607466
pattern_4_heron,164,9,236,#A409EC,1,0.35936493,0.64063507
pattern_4_heron,164,10,249,#A40AF9,6,0.35738415,0.64261585
pattern_4_heron,164,13,247,#A40DF7,2,0.3577373,0.6422627
pattern_4_heron,164,14,230,#A40EE6,3,0.36036301,0.63963699
pattern_4_heron,164,14,247,#A40EF7,1,0.35775268,0.64224732
pattern_4_heron,164,18,249,#A412F9,9,0.35750699,0.64249301
pattern_4_heron,164,23,255,#A417FF,2,0.35666245,0.64333755
pattern_4_heron,164,33,244,#A421F4,2,0.35850507,0.64149493
pattern_4_heron,165,0,165,#A500A5,4306,0.3662132,0.6337868
pattern_4_heron,165,0,170,#A500AA,2,0.36544544,0.63455456
pattern_4_heron,165,0,173,#A500AD,277,0.36498481,0.63501519
pattern_4_heron,165,0,181,#A500B5,34,0.36375642,0.63624358
pattern_4_heron,165,0,189,#A500BD,42,0.36252803,0.63747197
pattern_4_heron,165,0,198,#A500C6,2,0.36114609,0.63885391
pattern_4_heron,165,0,200,#A500C8,6,0.36083901,0.63916099
pattern_4_heron,165,0,206,#A500CE,47,0.3599177,0.6400823
pattern_4_heron,165,0,214,#A500D6,20,0.35868931,0.64131069
pattern_4_heron,165,0,222,#A500DE,10,0.35746092,0.64253908
pattern_4_heron,165,0,225,#A500E1,2,0.35700029,0.64299971
pattern_4_heron,165,0,231,#A500E7,5,0.35607898,0.64392102
pattern_4_heron,165,0,247,#A500F7,11,0.3536222,0.6463778
pattern_4_heron,165,0,249,#A500F9,9,0.35331511,0.64668489
pattern_4_heron,165,0,255,#A500FF,4,0.35239381,0.64760619
pattern_4_heron,165,4,165,#A504A5,102,0.3662746,0.6337254
pattern_4_heron,165,4,173,#A504AD,24,0.3650462,0.6349538
pattern_4_heron,165,4,181,#A504B5,5,0.36381781,0.63618219
pattern_4_heron,165,8,165,#A508A5,21,0.36633605,0.63366395
pattern_4_heron,165,8,231,#A508E7,5,0.35620183,0.64379817
pattern_4_heron,165,12,165,#A50CA5,19,0.36639744,0.63360256
pattern_4_heron,165,12,173,#A50CAD,11,0.36516905,0.63483095
pattern_4_heron,165,12,181,#A50CB5,3,0.36394066,0.63605934
pattern_4_heron,165,16,165,#A510A5,5,0.36645889,0.63354111
pattern_4_heron,165,28,173,#A51CAD,2,0.36541474,0.63458526
pattern_4_heron,165,36,173,#A524AD,3,0.36553758,0.63446242
pattern_4_heron,165,73,214,#A549D6,1,0.35981023,0.64018977
pattern_4_heron,167,0,164,#A700A4,23,0.35853577,0.64146423
pattern_4_heron,167,0,167,#A700A7,1469,0.35807514,0.64192486
pattern_4_heron,167,0,170,#A700AA,13,0.35761446,0.64238554
pattern_4_heron,167,0,173,#A700AD,4,0.35715383,0.64284617
pattern_4_heron,167,0,203,#A700CB,6,0.35254735,0.64745265
pattern_4_heron,167,0,206,#A700CE,2,0.35208672,0.64791328
pattern_4_heron,167,0,220,#A700DC,5,0.34993702,0.65006298
pattern_4_heron,167,0,231,#A700E7,2,0.348248,0.651752
pattern_4_heron,167,2,181,#A702B5,1,0.35595614,0.64404386
pattern_4_heron,168,0,189,#A800BD,5,0.35078156,0.64921844
pattern_4_heron,169,0,169,#A900A9,9,0.34993702,0.65006298
pattern_4_heron,170,0,167,#AA00A7,13,0.34632868,0.65367132
pattern_4_heron,170,0,170,#AA00AA,1693,0.34586799,0.65413201
pattern_4_heron,170,0,172,#AA00AC,12,0.34556091,0.65443909
pattern_4_heron,170,0,173,#AA00AD,19,0.34540737,0.65459263
pattern_4_heron,170,0,175,#AA00AF,2,0.34510028,0.65489972
pattern_4_heron,170,0,178,#AA00B2,9,0.3446396,0.6553604
pattern_4_heron,170,0,183,#AA00B7,7,0.34387189,0.65612811
pattern_4_heron,170,0,189,#AA00BD,13,0.34295058,0.65704942
pattern_4_heron,170,0,195,#AA00C3,4,0.34202927,0.65797073
pattern_4_heron,170,0,200,#AA00C8,2,0.34126157,0.65873843
pattern_4_heron,170,0,211,#AA00D3,5,0.33957255,0.66042745
pattern_4_heron,170,0,214,#AA00D6,7,0.33911186,0.66088814
pattern_4_heron,170,0,222,#AA00DE,9,0.33788347,0.66211653
pattern_4_heron,170,0,225,#AA00E1,4,0.33742285,0.66257715
pattern_4_heron,170,0,227,#AA00E3,4,0.33711576,0.66288424
pattern_4_heron,170,0,228,#AA00E4,1,0.33696222,0.66303778
pattern_4_heron,170,0,239,#AA00EF,2,0.33527315,0.66472685
pattern_4_heron,170,0,241,#AA00F1,2,0.33496606,0.66503394
pattern_4_heron,170,0,244,#AA00F4,2,0.33450544,0.66549456
pattern_4_heron,170,0,255,#AA00FF,12,0.33281636,0.66718364
pattern_4_heron,170,2,170,#AA02AA,9,0.34589875,0.65410125
pattern_4_heron,170,6,252,#AA06FC,3,0.33336914,0.66663086
pattern_4_heron,170,9,176,#AA09B0,6,0.34508491,0.65491509
pattern_4_heron,170,78,225,#AA4EE1,1,0.33862054,0.66137946
pattern_4_heron,170,85,249,#AA55F9,3,0.33504283,0.66495717
pattern_4_heron,170,86,233,#AA56E9,2,0.337515,0.662485
pattern_4_heron,172,0,170,#AC00AA,1,0.33803701,0.66196299
pattern_4_heron,172,0,172,#AC00AC,933,0.33772993,0.66227007
pattern_4_heron,172,0,197,#AC00C5,3,0.33389121,0.66610879
pattern_4_heron,172,0,236,#AC00EC,2,0.32790285,0.67209715
pattern_4_heron,172,0,244,#AC00F4,1,0.32667446,0.67332554
pattern_4_heron,172,0,255,#AC00FF,17,0.32498538,0.67501462
pattern_4_heron,172,1,175,#AC01AF,4,0.33728462,0.66271538
pattern_4_heron,172,4,255,#AC04FF,1,0.32504684,0.67495316
pattern_4_heron,172,9,172,#AC09AC,6,0.33786815,0.66213185
pattern_4_heron,172,75,206,#AC4BCE,1,0.3336609,0.6663391
pattern_4_heron,172,86,236,#AC56EC,1,0.32922333,0.67077667
pattern_4_heron,172,87,236,#AC57EC,2,0.32923871,0.67076129
